project name,SHA,compile,NIO flaky tests,total tests,successful tests,failed tests,skipped tests,time (minutes)
github.com/JPressProjects/jpress:jpress-commons,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,7
github.com/JPressProjects/jpress:jpress-model,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,7
github.com/JPressProjects/jpress:jpress-service,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,7
github.com/JPressProjects/jpress:jpress-core,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,7
github.com/JPressProjects/jpress:jpress-addons,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,7
github.com/JPressProjects/jpress:jpress-addon-helloworld,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,8
github.com/JPressProjects/jpress:jpress-addon-message,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,8
github.com/JPressProjects/jpress:jpress-web,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,2,1,1,0,8
github.com/JPressProjects/jpress:jpress-service-provider,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,9
github.com/JPressProjects/jpress:jpress-template,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,9
github.com/JPressProjects/jpress:module-article,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,9
github.com/JPressProjects/jpress:module-article-model,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,9
github.com/JPressProjects/jpress:module-article-service,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,9
github.com/JPressProjects/jpress:module-article-search,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,10
github.com/JPressProjects/jpress:module-article-search-db,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,10
github.com/JPressProjects/jpress:module-article-search-lucene,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,10
github.com/JPressProjects/jpress:module-article-search-es,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,10
github.com/JPressProjects/jpress:module-article-service-provider,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,11
github.com/JPressProjects/jpress:module-article-web,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,1,0,1,0,11
github.com/JPressProjects/jpress:module-page,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,11
github.com/JPressProjects/jpress:module-page-model,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,11
github.com/JPressProjects/jpress:module-page-service,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,12
github.com/JPressProjects/jpress:module-page-service-provider,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,12
github.com/JPressProjects/jpress:module-page-web,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,12
github.com/JPressProjects/jpress:module-form,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,12
github.com/JPressProjects/jpress:module-form-model,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,12
github.com/JPressProjects/jpress:module-form-service,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,13
github.com/JPressProjects/jpress:module-form-service-provider,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,13
github.com/JPressProjects/jpress:module-form-web,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,13
github.com/JPressProjects/jpress:starter,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,14
github.com/JPressProjects/jpress:starter-tomcat,7b7fe7d896f2b103bbb88d63bcbe65a8d57f2835,T,0,0,0,0,0,14
github.com/square/keywhiz:keywhiz-parent,52e77fd9f477637d5ed36ed6d1815b9c96c06166,T,0,0,0,0,0,3
github.com/square/keywhiz:keywhiz-testing,52e77fd9f477637d5ed36ed6d1815b9c96c06166,T,0,0,0,0,0,3
github.com/square/keywhiz:keywhiz-api,52e77fd9f477637d5ed36ed6d1815b9c96c06166,T,0,109,109,0,0,3
github.com/square/keywhiz:keywhiz-client,52e77fd9f477637d5ed36ed6d1815b9c96c06166,T,0,1,1,0,0,4
github.com/square/keywhiz:keywhiz-cli,52e77fd9f477637d5ed36ed6d1815b9c96c06166,T,0,120,120,0,0,4
github.com/square/keywhiz:keywhiz-hkdf,52e77fd9f477637d5ed36ed6d1815b9c96c06166,T,0,13,13,0,0,4
github.com/square/keywhiz:keywhiz-model,52e77fd9f477637d5ed36ed6d1815b9c96c06166,T,0,0,0,0,0,4
github.com/square/keywhiz:keywhiz-log,52e77fd9f477637d5ed36ed6d1815b9c96c06166,T,0,0,0,0,0,4
github.com/square/keywhiz:keywhiz-server,52e77fd9f477637d5ed36ed6d1815b9c96c06166,T,0,283,252,31,0,6
github.com/vdurmont/emoji-java:emoji-java,9a90624aa0a50f1785d6a10e1fcb2a296ce468f7,T,0,0,0,0,0,0
github.com/codedrinker/community:community,0a13c9f281eacf30cde4b1811dd904bfae5c7da7,T,0,0,0,0,0,0
github.com/javaee-samples/javaee7-samples:test-utils,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,6
github.com/javaee-samples/javaee7-samples:samples-parent,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,6
github.com/javaee-samples/javaee7-samples:batch,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,7
github.com/javaee-samples/javaee7-samples:batch-batchlet-simple,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,7
github.com/javaee-samples/javaee7-samples:batch-chunk-checkpoint,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,7
github.com/javaee-samples/javaee7-samples:batch-chunk-csv-database,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,7
github.com/javaee-samples/javaee7-samples:batch-chunk-exception,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,8
github.com/javaee-samples/javaee7-samples:batch-chunk-mapper,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,8
github.com/javaee-samples/javaee7-samples:batch-chunk-optional-processor,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,8
github.com/javaee-samples/javaee7-samples:batch-chunk-partition,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,8
github.com/javaee-samples/javaee7-samples:batch-chunk-simple,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,9
github.com/javaee-samples/javaee7-samples:batch-decision,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,9
github.com/javaee-samples/javaee7-samples:batch-flow,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,9
github.com/javaee-samples/javaee7-samples:batch-batch-listeners,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,9
github.com/javaee-samples/javaee7-samples:batch-multiple-steps,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,10
github.com/javaee-samples/javaee7-samples:batch-split,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,10
github.com/javaee-samples/javaee7-samples:batch-chunk-simple-nobeans,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,10
github.com/javaee-samples/javaee7-samples:batch-scheduling,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,10
github.com/javaee-samples/javaee7-samples:cdi,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,11
github.com/javaee-samples/javaee7-samples:cdi-vetoed,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,11
github.com/javaee-samples/javaee7-samples:cdi-pkg-level,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,11
github.com/javaee-samples/javaee7-samples:cdi-decorators,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,11
github.com/javaee-samples/javaee7-samples:cdi-decorators-priority,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,11
github.com/javaee-samples/javaee7-samples:cdi-decorators-builtin-beans,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,12
github.com/javaee-samples/javaee7-samples:dynamic-interceptor,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,12
github.com/javaee-samples/javaee7-samples:cdi-bean-discovery-all,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,12
github.com/javaee-samples/javaee7-samples:cdi-bean-discovery-annotated,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,12
github.com/javaee-samples/javaee7-samples:cdi-bean-discovery-none,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,13
github.com/javaee-samples/javaee7-samples:cdi-exclude-filter,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,13
github.com/javaee-samples/javaee7-samples:cdi-built-in,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,13
github.com/javaee-samples/javaee7-samples:cdi-interceptors,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,13
github.com/javaee-samples/javaee7-samples:cdi-interceptors-priority,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,14
github.com/javaee-samples/javaee7-samples:cdi-nobeans-xml,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,14
github.com/javaee-samples/javaee7-samples:cdi-beansxml-noversion,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,14
github.com/javaee-samples/javaee7-samples:cdi-beanmanager,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,14
github.com/javaee-samples/javaee7-samples:cdi-extension,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,15
github.com/javaee-samples/javaee7-samples:cdi-scopes,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,15
github.com/javaee-samples/javaee7-samples:cdi-alternatives,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,15
github.com/javaee-samples/javaee7-samples:cdi-alternatives-priority,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,15
github.com/javaee-samples/javaee7-samples:cdi-nobeans-el-injection,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,16
github.com/javaee-samples/javaee7-samples:cdi-nobeans-el-injection-flowscoped,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,16
github.com/javaee-samples/javaee7-samples:cdi-events,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,16
github.com/javaee-samples/javaee7-samples:cdi-events-conditional-reception,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,16
github.com/javaee-samples/javaee7-samples:cdi-instance,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,17
github.com/javaee-samples/javaee7-samples:cdi-instance-qualifiers,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,17
github.com/javaee-samples/javaee7-samples:concurrency,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,17
github.com/javaee-samples/javaee7-samples:concurrency-managedexecutor,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,17
github.com/javaee-samples/javaee7-samples:concurrency-managedscheduledexecutor,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,18
github.com/javaee-samples/javaee7-samples:concurrency-managedthreadfactory,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,18
github.com/javaee-samples/javaee7-samples:concurrency-dynamicproxy,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,18
github.com/javaee-samples/javaee7-samples:ejb,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,18
github.com/javaee-samples/javaee7-samples:ejb-embeddable,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,18
github.com/javaee-samples/javaee7-samples:ejb-lifecycle,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,19
github.com/javaee-samples/javaee7-samples:ejb-remote,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,19
github.com/javaee-samples/javaee7-samples:ejb-remote-vendor,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,19
github.com/javaee-samples/javaee7-samples:ejb-remote-roles-allowed,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,19
github.com/javaee-samples/javaee7-samples:ejb-singleton,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,19
github.com/javaee-samples/javaee7-samples:ejb-stateful,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,20
github.com/javaee-samples/javaee7-samples:ejb-stateless,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,20
github.com/javaee-samples/javaee7-samples:ejb-timer,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,20
github.com/javaee-samples/javaee7-samples:ejb-async-ejb,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,20
github.com/javaee-samples/javaee7-samples:el,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,21
github.com/javaee-samples/javaee7-samples:el-standalone,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,21
github.com/javaee-samples/javaee7-samples:interceptor,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,21
github.com/javaee-samples/javaee7-samples:interceptor-around-construct,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,21
github.com/javaee-samples/javaee7-samples:javamail,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,22
github.com/javaee-samples/javaee7-samples:javamail-definition,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,22
github.com/javaee-samples/javaee7-samples:jaspic-common,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,22
github.com/javaee-samples/javaee7-samples:jaspic,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,22
github.com/javaee-samples/javaee7-samples:jaspic-basic-authentication,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,22
github.com/javaee-samples/javaee7-samples:jaspic-custom-principal,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,23
github.com/javaee-samples/javaee7-samples:jaspic-programmatic-authentication,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,23
github.com/javaee-samples/javaee7-samples:jaspic-lifecycle,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,23
github.com/javaee-samples/javaee7-samples:jaspic-wrapping,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,23
github.com/javaee-samples/javaee7-samples:jaspic-register-session,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,24
github.com/javaee-samples/javaee7-samples:jaspic-async-authentication,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,24
github.com/javaee-samples/javaee7-samples:jaspic-status-codes,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,24
github.com/javaee-samples/javaee7-samples:jaspic-dispatching,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,24
github.com/javaee-samples/javaee7-samples:jaspic-dispatching-jsf-cdi,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,25
github.com/javaee-samples/javaee7-samples:jaspic-ejb-propagation,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,25
github.com/javaee-samples/javaee7-samples:jaspic-ejb-register-session,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,25
github.com/javaee-samples/javaee7-samples:jaspic-jacc-propagation,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,25
github.com/javaee-samples/javaee7-samples:jaspic-invoke-ejb-cdi,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,26
github.com/javaee-samples/javaee7-samples:jacc,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,26
github.com/javaee-samples/javaee7-samples:jacc-contexts,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,26
github.com/javaee-samples/javaee7-samples:jacc-permissions-xml,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,26
github.com/javaee-samples/javaee7-samples:jaxrs,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,27
github.com/javaee-samples/javaee7-samples:jaxrs-async-client,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,27
github.com/javaee-samples/javaee7-samples:jaxrs-async-server,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,27
github.com/javaee-samples/javaee7-samples:jaxrs-beanvalidation,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,27
github.com/javaee-samples/javaee7-samples:jaxrs-beanparam,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,28
github.com/javaee-samples/javaee7-samples:jaxrs-client-negotiation,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,28
github.com/javaee-samples/javaee7-samples:jaxrs-db-access,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,28
github.com/javaee-samples/javaee7-samples:jaxrs-dynamicfilter,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,28
github.com/javaee-samples/javaee7-samples:jaxrs-fileupload,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,29
github.com/javaee-samples/javaee7-samples:jaxrs-filter,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,29
github.com/javaee-samples/javaee7-samples:jaxrs-filter-interceptor,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,29
github.com/javaee-samples/javaee7-samples:jaxrs-interceptor,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,29
github.com/javaee-samples/javaee7-samples:jaxrs-invocation,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,29
github.com/javaee-samples/javaee7-samples:jaxrs-invocation-async,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,30
github.com/javaee-samples/javaee7-samples:jaxrs-jaxrs-client,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,30
github.com/javaee-samples/javaee7-samples:jaxrs-jaxrs-endpoint,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,30
github.com/javaee-samples/javaee7-samples:jaxrs-jsonp,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,30
github.com/javaee-samples/javaee7-samples:jaxrs-link,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,31
github.com/javaee-samples/javaee7-samples:jaxrs-mapping-exceptions,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,31
github.com/javaee-samples/javaee7-samples:jaxrs-paramconverter,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,31
github.com/javaee-samples/javaee7-samples:jaxrs-readerwriter,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,31
github.com/javaee-samples/javaee7-samples:jaxrs-readerwriter-json,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,32
github.com/javaee-samples/javaee7-samples:jaxrs-request-binding,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,32
github.com/javaee-samples/javaee7-samples:jaxrs-resource-validation,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,32
github.com/javaee-samples/javaee7-samples:jaxrs-server-negotiation,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,32
github.com/javaee-samples/javaee7-samples:simple-get,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,33
github.com/javaee-samples/javaee7-samples:jaxrs-singleton,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,33
github.com/javaee-samples/javaee7-samples:jaxrs-readerwriter-injection,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,33
github.com/javaee-samples/javaee7-samples:jaxrs-jaxrs-security-declarative,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,33
github.com/javaee-samples/javaee7-samples:jaxws,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,33
github.com/javaee-samples/javaee7-samples:jaxws-jaxws-endpoint,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,34
github.com/javaee-samples/javaee7-samples:jaxws-jaxws-endpoint-ejb,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,34
github.com/javaee-samples/javaee7-samples:jaxws-jaxws-client,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,34
github.com/javaee-samples/javaee7-samples:jca,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,34
github.com/javaee-samples/javaee7-samples:jca-connector-simple-connector,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,1,1,0,0,35
github.com/javaee-samples/javaee7-samples:mdb-filewatcher,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,35
github.com/javaee-samples/javaee7-samples:jms,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,35
github.com/javaee-samples/javaee7-samples:jms-jms-xa,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,35
github.com/javaee-samples/javaee7-samples:jms-send-receive,4a67b232d71bc2b3b6d418e955218fa71741b943,T,1,1,0,1,0,36
github.com/javaee-samples/javaee7-samples:jms-temp-destination,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,36
github.com/javaee-samples/javaee7-samples:jms-jms-batch,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,36
github.com/javaee-samples/javaee7-samples:jpa,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,36
github.com/javaee-samples/javaee7-samples:jpa-aggregate-function-in-select,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,37
github.com/javaee-samples/javaee7-samples:jpa-criteria,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,37
github.com/javaee-samples/javaee7-samples:jpa-datasourcedefinition,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,37
github.com/javaee-samples/javaee7-samples:jpa-datasourcedefinition-webxml-pu,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,37
github.com/javaee-samples/javaee7-samples:jpa-datasourcedefinition-annotation-pu,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,38
github.com/javaee-samples/javaee7-samples:jpa-datasourcedefinition-applicationxml-pu,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,38
github.com/javaee-samples/javaee7-samples:jpa-dynamic-named-query,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,38
github.com/javaee-samples/javaee7-samples:jpa-entitygraph,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,38
github.com/javaee-samples/javaee7-samples:jpa-listeners,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,38
github.com/javaee-samples/javaee7-samples:jpa-listeners-injection,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,39
github.com/javaee-samples/javaee7-samples:jpa-multiple-pu,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,39
github.com/javaee-samples/javaee7-samples:jpa-storedprocedure,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,39
github.com/javaee-samples/javaee7-samples:jpa-jndi-context,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,39
github.com/javaee-samples/javaee7-samples:jpa-locking-optimistic,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,40
github.com/javaee-samples/javaee7-samples:jpa-locking-pessimistic,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,40
github.com/javaee-samples/javaee7-samples:jpa-ordercolumn,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,40
github.com/javaee-samples/javaee7-samples:jpa-pu-typesafe,4a67b232d71bc2b3b6d418e955218fa71741b943,T,0,0,0,0,0,40
